id,name,main_ocid,main_id,tender_id
14637,MMAKOBO TRADING AND PROJECTS,ocds-9t57fa-79149,ocds-9t57fa-79149-2023-10-10T00:00:00Z,79149
14977,ANZA TECHNOLOGY,ocds-9t57fa-79985,ocds-9t57fa-79985-2023-07-25T00:00:00Z,79985
16165,Datacentrix,ocds-9t57fa-82938,ocds-9t57fa-82938-2023-10-31T00:00:00Z,82938
1504,Agri SA Enterprises (Pty) Ltd,ocds-9t57fa-8467,ocds-9t57fa-8467-2021-10-05T00:00:00Z,8467
18180,ITEC Tiyende (Pty) Ltd,ocds-9t57fa-86014,ocds-9t57fa-86014-2024-03-26T00:00:00Z,86014
17510,DISCOUNT TEXTBOOKS,ocds-9t57fa-86877,ocds-9t57fa-86877-2024-02-05T00:00:00Z,86877
20683,MAAA0317780,ocds-9t57fa-87567,ocds-9t57fa-87567-2024-04-15T00:00:00Z,87567
20432,SUCCESS HR SOLUTIONS,ocds-9t57fa-88774,ocds-9t57fa-88774-2024-04-30T00:00:00Z,88774
19759,MAAA0328637,ocds-9t57fa-88783,ocds-9t57fa-88783-2018-11-25T00:00:00Z,88783
19360,112 Bell Street Trust,ocds-9t57fa-89398,ocds-9t57fa-89398-2024-05-07T00:00:00Z,89398
19365,SSG Facilities,ocds-9t57fa-89405,ocds-9t57fa-89405-2024-05-07T00:00:00Z,89405
20593,Liquid Intelligent Technologies,ocds-9t57fa-89866,ocds-9t57fa-89866-2024-05-13T00:00:00Z,89866
19178,RFB B02 TRAVEL ,ocds-9t57fa-89879,ocds-9t57fa-89879-2024-05-13T00:00:00Z,89879
21437,BENRUES GROUP,ocds-9t57fa-90058,ocds-9t57fa-90058-2024-05-14T00:00:00Z,90058
18965,Standard Bank ,ocds-9t57fa-90612,ocds-9t57fa-90612-2024-05-20T00:00:00Z,90612
19525,High Tech Medical Services (Pty) Ltd,ocds-9t57fa-90806,ocds-9t57fa-90806-2024-05-21T00:00:00Z,90806
19519,MOEKETSI RADIOLOGY AND MEDICAL SUPPLIES (PTY) LTD,ocds-9t57fa-91354,ocds-9t57fa-91354-2024-05-28T00:00:00Z,91354
19549,Preda Lifting and Inspection Services ,ocds-9t57fa-91880,ocds-9t57fa-91880-2024-06-04T00:00:00Z,91880
20011,Nano Innovations ,ocds-9t57fa-92526,ocds-9t57fa-92526-2024-06-11T00:00:00Z,92526
20107,RT SHABALALA ELECTRICAL CC,ocds-9t57fa-92541,ocds-9t57fa-92541-2024-06-11T00:00:00Z,92541
20174,Bureau Veritas Gazelle ,ocds-9t57fa-93696,ocds-9t57fa-93696-2024-06-25T00:00:00Z,93696
19673,Computron World ,ocds-9t57fa-94249,ocds-9t57fa-94249-2024-05-21T00:00:00Z,94249
21436,DUBE STERLING,ocds-9t57fa-95385,ocds-9t57fa-95385-2024-07-16T00:00:00Z,95385
1441,Octaves Group (Pty)ltd,ocds-9t57fa-9612,ocds-9t57fa-9612-2021-10-19T00:00:00Z,9612
20397,MAAA0536152,ocds-9t57fa-96583,ocds-9t57fa-96583-2024-06-18T00:00:00Z,96583
21362,Infinetix Pty Ltd,ocds-9t57fa-97504,ocds-9t57fa-97504-2024-08-05T00:00:00Z,97504
21506,KNOWLEDGE FACTORY PTY LTD,ocds-9t57fa-97725,ocds-9t57fa-97725-2024-08-06T00:00:00Z,97725
21216,NTIYISO CONSULTING (PTY) LTD,ocds-9t57fa-98297,ocds-9t57fa-98297-2024-08-13T00:00:00Z,98297
21495,saise projects,ocds-9t57fa-99723,ocds-9t57fa-99723-2024-08-27T00:00:00Z,99723
26464,MAAA1577054 - (KHAYARO),ocds-9t57fa-125024,ocds-9t57fa-125024-2025-06-13T00:00:00Z,125024
26744,"Mogale Solution Providers, Enterprises University of Pretoria, Century Business Acadeny, Prosam Consulting and Training and Tloumogale Business Development and Consulting (Pty) Ltd",ocds-9t57fa-132296,ocds-9t57fa-132296-2025-08-29T00:00:00Z,132296
27136,MAAA0095044 - (SECTOR FIVE TRADING 108),ocds-9t57fa-136693,ocds-9t57fa-136693-2025-05-02T00:00:00Z,136693
13555, Dimension Data (Pty) Ltd,ocds-9t57fa-21266,ocds-9t57fa-21266-2022-05-06T00:00:00Z,21266
3246,"Newspaper Direct , Abundant Media",ocds-9t57fa-4380,ocds-9t57fa-4380-2021-08-06T00:00:00Z,4380
7965,Infratec Consulting (Pty) Ltd,ocds-9t57fa-44923,ocds-9t57fa-44923-2023-01-17T00:00:00Z,44923
10273,Lekonakonetsi Consulting Services (Pty) Ltd,ocds-9t57fa-49517,ocds-9t57fa-49517-2023-03-17T00:00:00Z,49517
9503,TRANSUNIVERSE (PTY) LTD,ocds-9t57fa-52980,ocds-9t57fa-52980-2023-04-28T00:00:00Z,52980
549,medical plant,ocds-9t57fa-6657,ocds-9t57fa-6657-2021-09-17T00:00:00Z,6657
13577,MAAA0385420,ocds-9t57fa-72665,ocds-9t57fa-72665-2023-09-15T00:00:00Z,72665
2860,SA Van Conversions (Pty) Ltd,ocds-9t57fa-944,ocds-9t57fa-944-2021-05-14T00:00:00Z,944
20860,IKHWEZI TRAINING INSTITUTE,ocds-9t57fa-99349,ocds-9t57fa-99349-2024-05-17T00:00:00Z,99349
21897,Asalan Investments (PTY) Ltd,ocds-9t57fa-101674,ocds-9t57fa-101674-2024-09-13T00:00:00Z,101674
24264,Black Eagle Group,ocds-9t57fa-114869,ocds-9t57fa-114869-2025-02-14T00:00:00Z,114869
24256,"Ngubane TLG Protection Services, Royal Security, Omega; SK Security Patrol, Ngqutura Transport Service, Speed Respond Security Service, Ndlondolo Security Services, Siyejabula Security Solutions, Fepang Protection Group, 4b Protection Services, Wolf Tactical Security, Thari ya Seshaba Business Enterprice  cc, Mthidhla Group (Pty) Ltd, PBF Forensic & Investigations, Batlhokomedi Management Services, Titan Tactical Specialised Security Services, Mhlomen JV Sompisi Multiservice Group, Maduna Protection services, Kusakusa, Blue Magnolia Security Services, Amagasela Security & Cleaning Services, Carewell Holdings, Time Change Security Guard; Vusa-Isizwe Security; Springfield Projects Pty Ltd; Calvin & Family Security; Pillar of Strength Security Services; Sabelangamandla Security Consultants; Wenzile Phaphama; Ocean Dawn Trading and Projects",ocds-9t57fa-115609,ocds-9t57fa-115609-2025-02-23T00:00:00Z,115609
24804,MAAA0438596 ,ocds-9t57fa-121009,ocds-9t57fa-121009-2025-04-26T00:00:00Z,121009
27683,MAAA0072157- TS GROUP,ocds-9t57fa-130137,ocds-9t57fa-130137-2025-08-08T00:00:00Z,130137
26816,SR Civil,ocds-9t57fa-131563,ocds-9t57fa-131563-2025-08-22T00:00:00Z,131563
26827,MAAA1235424 - (LEZARA DEVELOPMENTS),ocds-9t57fa-131722,ocds-9t57fa-131722-2025-08-22T00:00:00Z,131722
35049,SKY TENTS,ocds-9t57fa-143866,ocds-9t57fa-143866-2025-12-22T00:00:00Z,143866
32657,SHANGE TRADING AND PROJECTS,ocds-9t57fa-146053,ocds-9t57fa-146053-2026-01-06T00:00:00Z,146053
36577,PONXO TRADING,ocds-9t57fa-147207,ocds-9t57fa-147207-2025-10-03T00:00:00Z,147207
5908,INSTITUTE FOR PERFORMANCE MANAGEMENT (PTY)LTD ,ocds-9t57fa-28742,ocds-9t57fa-28742-2022-08-05T00:00:00Z,28742
1181,VARIOUS BIDDERS,ocds-9t57fa-3586,ocds-9t57fa-3586-2021-07-09T00:00:00Z,3586
379,Xite Group Consulting Pty Ltd,ocds-9t57fa-4387,ocds-9t57fa-4387-2021-08-06T00:00:00Z,4387
12696,Lethoko Developments,ocds-9t57fa-48862,ocds-9t57fa-48862-2023-03-11T00:00:00Z,48862
13250,Imbumba Developments,ocds-9t57fa-48887,ocds-9t57fa-48887-2023-03-10T00:00:00Z,48887
13259,Xolman Projects JV Setchaba Supplier and Developers ,ocds-9t57fa-48890,ocds-9t57fa-48890-2023-03-10T00:00:00Z,48890
12891,1.	Vox Telecommunications 2.	Nettrade Holdings 3.	Brilliant Telecommunications 4.	LCK Telecommunications 5.	Dataproof Communications 6.	Vodacom Communications 7.	MTN ,ocds-9t57fa-48918,ocds-9t57fa-48918-2023-03-10T00:00:00Z,48918
12602,MAAA0090449,ocds-9t57fa-50263,ocds-9t57fa-50263-2023-03-25T00:00:00Z,50263
631,Nathoo Mbenyane Eng,ocds-9t57fa-7266,ocds-9t57fa-7266-2021-09-17T00:00:00Z,7266
21702,MAAA0812714 - (NDIZANATHI PROJECTS),ocds-9t57fa-77535,ocds-9t57fa-77535-2023-12-14T00:00:00Z,77535
21917,ONTEC SYSTEMS (PTY) LTD,ocds-9t57fa-97371,ocds-9t57fa-97371-2024-08-03T00:00:00Z,97371
22416,Mobitech Express,ocds-9t57fa-100384,ocds-9t57fa-100384-2024-09-02T00:00:00Z,100384
22007,South African Weather Services,ocds-9t57fa-100671,ocds-9t57fa-100671-2024-09-03T00:00:00Z,100671
25361,South African Weather Services,ocds-9t57fa-100671,ocds-9t57fa-100671-2024-09-03T00:00:00Z,100671
21730,MAAA0524430 - (SOUTH AFRICAN CHEFS ASSOCIATION),ocds-9t57fa-104286,ocds-9t57fa-104286-2023-11-20T00:00:00Z,104286
22435,MAAA1301487 - (CODEBOW LABS),ocds-9t57fa-104711,ocds-9t57fa-104711-2024-10-14T00:00:00Z,104711
22136,Datacentrix (Pty) Ltd,ocds-9t57fa-104760,ocds-9t57fa-104760-2024-10-14T00:00:00Z,104760
22135,Altron Digital Business (Pty) Ltd,ocds-9t57fa-104760,ocds-9t57fa-104760-2024-10-14T00:00:00Z,104760
23976,MAAA1423849 ,ocds-9t57fa-106480,ocds-9t57fa-106480-2024-10-29T00:00:00Z,106480
23979,MAAA0352514,ocds-9t57fa-106480,ocds-9t57fa-106480-2024-10-29T00:00:00Z,106480
23980,MAAA0026259,ocds-9t57fa-106480,ocds-9t57fa-106480-2024-10-29T00:00:00Z,106480
23978,MAAA0013514,ocds-9t57fa-106480,ocds-9t57fa-106480-2024-10-29T00:00:00Z,106480
22513,MAAA1104896,ocds-9t57fa-106931,ocds-9t57fa-106931-2024-11-04T00:00:00Z,106931
22514,Alrisha Holdings (Pty) Ltd,ocds-9t57fa-106931,ocds-9t57fa-106931-2024-11-04T00:00:00Z,106931
22945,1. REDFLANK SOLUTIONS(PTY)LTD        2. THAKIWO PROJECT ADVISORS          3. LEARNING STRATEGIES CONSULTING SERVICES  4.  NTIYISO CONSULTING GROUP  5.  NTIYISO CONSULTING GROUP   6.  ORI PROFESSIONALS  7.   AFRICA INTERNATIONAL ADVISORS   8.   AEVO                          ,ocds-9t57fa-107740,ocds-9t57fa-107740-2024-11-11T00:00:00Z,107740
24315,Citiview Recruitment Services; Enigma & Mass Personnel ; Invoke Resourcing;  Tipp Focus; Khomeliwa Consulting; Fempower Personnel; Ubungcweti Management;  Isilumko Staffing; Mastech General Trading;  The T Recruitment; Kolano Audit; Business Capital Group;  Makwani Recruitment; Lulama Placements; Frimo Recruitment; Searchsparks t N2Growth Africa; Six Sense Consulting; Amasiko Trading Enterprise,ocds-9t57fa-107997,ocds-9t57fa-107997-2024-11-12T00:00:00Z,107997
22274,TOTAL SMART SOLUTIONS,ocds-9t57fa-108208,ocds-9t57fa-108208-2024-10-21T00:00:00Z,108208
23344,SKV GROUP (Pty) Ltd,ocds-9t57fa-108718,ocds-9t57fa-108718-2024-11-19T00:00:00Z,108718
22892,PETROMARINE,ocds-9t57fa-109418,ocds-9t57fa-109418-2024-11-25T00:00:00Z,109418
22895,MARINE CREW SERVICES (SOUTH AFRICA),ocds-9t57fa-109418,ocds-9t57fa-109418-2024-11-25T00:00:00Z,109418
23232,MAAA0109217 - (MNB CHARTERED ACCOUNTANTS),ocds-9t57fa-109865,ocds-9t57fa-109865-2024-11-30T00:00:00Z,109865
23263,MAAA0004798 - (MORAR),ocds-9t57fa-109865,ocds-9t57fa-109865-2024-11-30T00:00:00Z,109865
23229,MAAA0141352 - (AMAKHAZA MOIA),ocds-9t57fa-109957,ocds-9t57fa-109957-2024-12-02T00:00:00Z,109957
23231,John Thompson HVAC Systems,ocds-9t57fa-109957,ocds-9t57fa-109957-2024-12-02T00:00:00Z,109957
23067,Sigma Kairos Research and Consulting ,ocds-9t57fa-109989,ocds-9t57fa-109989-2024-12-02T00:00:00Z,109989
22822,Ontec systems Pty Ltd ,ocds-9t57fa-110537,ocds-9t57fa-110537-2024-12-09T00:00:00Z,110537
23513,NETCAMPUS (PTY) LTD,ocds-9t57fa-111097,ocds-9t57fa-111097-2024-12-13T00:00:00Z,111097
26699,PROTEA INSTRUMENT CONSTRUCTION (PTY) LTD T/A THE ORIENT EVENTS AND HIRING MAAA0961910,ocds-9t57fa-111581,ocds-9t57fa-111581-2025-01-14T00:00:00Z,111581
26909,MAAA0018461 - (NORMAN GOODFELLOWS),ocds-9t57fa-112044,ocds-9t57fa-112044-2025-01-20T00:00:00Z,112044
26566,MAAA0425993 - (ADCORP WORKFORCE SOLUTIONS),ocds-9t57fa-112047,ocds-9t57fa-112047-2025-01-20T00:00:00Z,112047
23009,GUFFTERIA EMPIRE,ocds-9t57fa-112071,ocds-9t57fa-112071-2024-10-21T00:00:00Z,112071
23564,PETRAWELL PTY LTD,ocds-9t57fa-113558,ocds-9t57fa-113558-2025-02-03T00:00:00Z,113558
23751,THE SHARED SERVICES COMPANY,ocds-9t57fa-114188,ocds-9t57fa-114188-2025-02-10T00:00:00Z,114188
23968,Consumer Profile Bureau (Pty) Ltd,ocds-9t57fa-114247,ocds-9t57fa-114247-2025-02-10T00:00:00Z,114247
24044,Crown Hill Properties 272 CC,ocds-9t57fa-114271,ocds-9t57fa-114271-2025-02-10T00:00:00Z,114271
24687,"Noni Luxembourg, Fidelity ADT, Atlehang Developments",ocds-9t57fa-114982,ocds-9t57fa-114982-2025-02-17T00:00:00Z,114982
24099,Ismail Kaskar -EnableBPO (Pty) Ltd,ocds-9t57fa-114990,ocds-9t57fa-114990-2025-02-17T00:00:00Z,114990
23845,MAAA1157733 - (NOKWANDA SHIPPING),ocds-9t57fa-115600,ocds-9t57fa-115600-2025-02-17T00:00:00Z,115600
24295,Draaiberg trust,ocds-9t57fa-115663,ocds-9t57fa-115663-2025-02-24T00:00:00Z,115663
24705,Siemens Energy ,ocds-9t57fa-116369,ocds-9t57fa-116369-2025-03-03T00:00:00Z,116369
24684,DEEP BLUE AQUA,ocds-9t57fa-116453,ocds-9t57fa-116453-2025-03-04T00:00:00Z,116453
24567,Atilege Investments  (Pty) Ltd T/A  Luxe Properties,ocds-9t57fa-116456,ocds-9t57fa-116456-2025-03-04T00:00:00Z,116456
24676,MAAA1122562 - TECHEX DIGITAL SOLUTIONS,ocds-9t57fa-117023,ocds-9t57fa-117023-2025-03-10T00:00:00Z,117023
1434,GREYSTOKE ENGINEERING SOLUTIONS (PTY) LTD,ocds-9t57fa-11706,ocds-9t57fa-11706-2021-11-15T00:00:00Z,11706
1437,KHANGELA TECHNOLOGY SOLUTIONS (PTY) LTD,ocds-9t57fa-11706,ocds-9t57fa-11706-2021-11-15T00:00:00Z,11706
29260,FOCI GROUP,ocds-9t57fa-117267,ocds-9t57fa-117267-2025-03-11T00:00:00Z,117267
29265,LUTRAMARK,ocds-9t57fa-117267,ocds-9t57fa-117267-2025-03-11T00:00:00Z,117267
3651,Channel Construction (PTy) Ltd,ocds-9t57fa-11739,ocds-9t57fa-11739-2021-11-15T00:00:00Z,11739
3658,Channel Construction (Pty) Ltd.,ocds-9t57fa-11739,ocds-9t57fa-11739-2021-11-15T00:00:00Z,11739
5767,BCX (Pty) Ltd,ocds-9t57fa-11776,ocds-9t57fa-11776-2021-11-15T00:00:00Z,11776
5766,Data Centrix (Pty) Ltd,ocds-9t57fa-11776,ocds-9t57fa-11776-2021-11-15T00:00:00Z,11776
24706,RENTOKIL INITIAL,ocds-9t57fa-117787,ocds-9t57fa-117787-2025-03-17T00:00:00Z,117787
24177,MAAA0004746 - (AZORRA TECHNOLOGIES),ocds-9t57fa-118053,ocds-9t57fa-118053-2024-09-03T00:00:00Z,118053
24945,Memotek Trading CC,ocds-9t57fa-118867,ocds-9t57fa-118867-2025-03-31T00:00:00Z,118867
24836,AMPCOR KHANYISA (PTY) LTD,ocds-9t57fa-119496,ocds-9t57fa-119496-2025-04-07T00:00:00Z,119496
25410,MAAA1530644,ocds-9t57fa-120248,ocds-9t57fa-120248-2025-04-15T00:00:00Z,120248
24998,ENTERPRISES UNIVERSITY OF PRETORIA,ocds-9t57fa-121314,ocds-9t57fa-121314-2025-05-05T00:00:00Z,121314
25554,CBD Investments (Pty) Ltd,ocds-9t57fa-123937,ocds-9t57fa-123937-2025-06-02T00:00:00Z,123937
25546,Datacentrix	,ocds-9t57fa-124003,ocds-9t57fa-124003-2025-06-02T00:00:00Z,124003
25683,8 MILE INVESTMENTS 204 (PTY) LTD - R10 949 749.75,ocds-9t57fa-124673,ocds-9t57fa-124673-2025-06-10T00:00:00Z,124673
3927,Kgaofilwe (Pty) Ltd,ocds-9t57fa-12500,ocds-9t57fa-12500-2021-11-23T00:00:00Z,12500
3926,Massive Quantum,ocds-9t57fa-12500,ocds-9t57fa-12500-2021-11-23T00:00:00Z,12500
25314,MAAA0585885-(Gasela Protection Services),ocds-9t57fa-125185,ocds-9t57fa-125185-2025-03-10T00:00:00Z,125185
25315,MAA0167180-(Fuyatha general),ocds-9t57fa-125185,ocds-9t57fa-125185-2025-03-10T00:00:00Z,125185
2963,Nuna Investment Pty Ltd,ocds-9t57fa-12540,ocds-9t57fa-12540-2021-11-23T00:00:00Z,12540
31418,KHATYWA ENTERPRISES,ocds-9t57fa-125826,ocds-9t57fa-125826-2025-06-23T00:00:00Z,125826
40625,MAHOC INVESTMENTS,ocds-9t57fa-125826,ocds-9t57fa-125826-2025-06-23T00:00:00Z,125826
40615,BUCLER INDUSTRIAL SUPPLIERS,ocds-9t57fa-125826,ocds-9t57fa-125826-2025-06-23T00:00:00Z,125826
40605,M E TRADING ENTERPRISE,ocds-9t57fa-125826,ocds-9t57fa-125826-2025-06-23T00:00:00Z,125826
25950,Bravoplex 487 cc,ocds-9t57fa-126645,ocds-9t57fa-126645-2025-07-01T00:00:00Z,126645
26667,SA LIQUOR DISTRIBUTORS (PTY) LTD T/A LEGACY LIQUORS MAAA1542061,ocds-9t57fa-127048,ocds-9t57fa-127048-2025-07-07T00:00:00Z,127048
26494,Noncrete (Pty) Ltd,ocds-9t57fa-127126,ocds-9t57fa-127126-2025-07-07T00:00:00Z,127126
25610,HYGIENISE,ocds-9t57fa-127221,ocds-9t57fa-127221-2025-07-08T00:00:00Z,127221
26098,MAAA0000001 - (ACCENTURE (SOUTH AFRICA)),ocds-9t57fa-127839,ocds-9t57fa-127839-2025-07-15T00:00:00Z,127839
26366,Mbowana Enterprises (Pty) Ltd,ocds-9t57fa-128325,ocds-9t57fa-128325-2025-07-21T00:00:00Z,128325
26313,First Technology (Pty) Ltd 	,ocds-9t57fa-128970,ocds-9t57fa-128970-2025-07-28T00:00:00Z,128970
26495,Intelli Holding Group (Pty) Ltd,ocds-9t57fa-129023,ocds-9t57fa-129023-2025-07-28T00:00:00Z,129023
26504,Allega Group Holdings (Pty) Ltd,ocds-9t57fa-129031,ocds-9t57fa-129031-2025-07-28T00:00:00Z,129031
26371,777 MPS Logistics cc,ocds-9t57fa-129589,ocds-9t57fa-129589-2025-08-04T00:00:00Z,129589
26102,MAAA0392422 - (AMADWALA TRADING 73),ocds-9t57fa-130153,ocds-9t57fa-130153-2024-03-18T00:00:00Z,130153
56807,BDE CONSULTING ENGINEERS,ocds-9t57fa-130205,ocds-9t57fa-130205-2025-08-08T00:00:00Z,130205
26707,Atlantis Corporate Travel (Pty) Ltd,ocds-9t57fa-130355,ocds-9t57fa-130355-2025-08-11T00:00:00Z,130355
26749,MAAA0051712 - (METROFILE),ocds-9t57fa-130373,ocds-9t57fa-130373-2025-08-11T00:00:00Z,130373
27149,MAAA0187208 - (UMHLABA GEOMATICS),ocds-9t57fa-130380,ocds-9t57fa-130380-2025-08-11T00:00:00Z,130380
4941,TREVENI POWER,ocds-9t57fa-13089,ocds-9t57fa-13089-2021-11-29T00:00:00Z,13089
4940,KEPCO KPS,ocds-9t57fa-13089,ocds-9t57fa-13089-2021-11-29T00:00:00Z,13089
26535,MAAA0837070 - (NOMALINGE TRADING 8785),ocds-9t57fa-131627,ocds-9t57fa-131627-2025-08-22T00:00:00Z,131627
41244,AQUA AFRICA,ocds-9t57fa-131664,ocds-9t57fa-131664-2025-08-23T00:00:00Z,131664
27245,MAAA0681555 - (MASWAZI GROUP),ocds-9t57fa-134660,ocds-9t57fa-134660-2025-09-22T00:00:00Z,134660
27448,MAAA1383114 - (TAKUWA GROUP),ocds-9t57fa-136032,ocds-9t57fa-136032-2025-10-07T00:00:00Z,136032
27189,MAAA0588957 - (SIAN INVESTMENTS),ocds-9t57fa-137175,ocds-9t57fa-137175-2025-06-09T00:00:00Z,137175
44491,PHALELA TRADING,ocds-9t57fa-137437,ocds-9t57fa-137437-2025-10-20T00:00:00Z,137437
44536,EMIHLE LIVE,ocds-9t57fa-137437,ocds-9t57fa-137437-2025-10-20T00:00:00Z,137437
27764,MAAA1367058 - (MTSHABE ATTORNEYS),ocds-9t57fa-138084,ocds-9t57fa-138084-2025-10-27T00:00:00Z,138084
27528,MAAA0027511 - (CENTURY BUSINESS ACADEMY),ocds-9t57fa-138108,ocds-9t57fa-138108-2025-10-27T00:00:00Z,138108
30260,URBAN AFRICA WORKS,ocds-9t57fa-138115,ocds-9t57fa-138115-2025-10-27T00:00:00Z,138115
27634,MAAA0018033 - (BINDA COMMUNICATIONS) ,ocds-9t57fa-138156,ocds-9t57fa-138156-2025-10-27T00:00:00Z,138156
38494,HOSI TECHNOLOGIES,ocds-9t57fa-138267,ocds-9t57fa-138267-2025-10-28T00:00:00Z,138267
27996,MAAA0364946 - (THE CSIR SPORTS AND RECREATION CLUB),ocds-9t57fa-139146,ocds-9t57fa-139146-2025-11-04T00:00:00Z,139146
28127,BARONE BUDGE AND DOMINICK,ocds-9t57fa-139762,ocds-9t57fa-139762-2025-11-11T00:00:00Z,139762
30242,PUBLIC INVESTMENT CORPORATION,ocds-9t57fa-139883,ocds-9t57fa-139883-2025-11-11T00:00:00Z,139883
33904,MINTIRHO BUSINESS ENTERPRISE,ocds-9t57fa-140728,ocds-9t57fa-140728-2025-11-18T00:00:00Z,140728
30861,SHALO TRADING AND PROJECTS,ocds-9t57fa-140755,ocds-9t57fa-140755-2025-11-17T00:00:00Z,140755
37816,SONGA MBELE HOLDINGS,ocds-9t57fa-141385,ocds-9t57fa-141385-2025-12-15T00:00:00Z,141385
37844,MUJI SD,ocds-9t57fa-141385,ocds-9t57fa-141385-2025-12-15T00:00:00Z,141385
37830,SILVER SOLUTIONS 1522,ocds-9t57fa-141385,ocds-9t57fa-141385-2025-12-15T00:00:00Z,141385
37647,IZIKHOVA SECURITY SERVICES,ocds-9t57fa-141367,ocds-9t57fa-141367-2025-12-15T00:00:00Z,141367
37649,REAL SEC,ocds-9t57fa-141367,ocds-9t57fa-141367-2025-12-15T00:00:00Z,141367
37651,SONGA MBELE HOLDINGS,ocds-9t57fa-141367,ocds-9t57fa-141367-2025-12-15T00:00:00Z,141367
28542,GOLDWAVE CONSTRUCTION,ocds-9t57fa-141641,ocds-9t57fa-141641-2025-11-25T00:00:00Z,141641
57497,BIG 5 NEWLIFE BUILDING CONSTRUCTION,ocds-9t57fa-141641,ocds-9t57fa-141641-2025-11-25T00:00:00Z,141641
28263,JOHNBAK SOLUTIONS,ocds-9t57fa-141669,ocds-9t57fa-141669-2025-11-25T00:00:00Z,141669
31798,NEXOR 312,ocds-9t57fa-141706,ocds-9t57fa-141706-2025-11-25T00:00:00Z,141706
31871,POTENT ENGINEERING PROJECTS,ocds-9t57fa-141712,ocds-9t57fa-141712-2025-11-25T00:00:00Z,141712
31811,DELTA BUILT ENVIRONMENT CONSULTANTS,ocds-9t57fa-141709,ocds-9t57fa-141709-2025-11-25T00:00:00Z,141709
31819,UKUZA CONSULTING,ocds-9t57fa-141709,ocds-9t57fa-141709-2025-11-25T00:00:00Z,141709
36554,START UP CEO CAPITAL ADVISORY,ocds-9t57fa-142368,ocds-9t57fa-142368-2025-12-02T00:00:00Z,142368
36561,MACHABA,ocds-9t57fa-142368,ocds-9t57fa-142368-2025-12-02T00:00:00Z,142368
28153,BARONE BUDGE AND DOMINICK,ocds-9t57fa-142410,ocds-9t57fa-142410-2025-12-02T00:00:00Z,142410
40841,IMQS SOFTWARE,ocds-9t57fa-142416,ocds-9t57fa-142416-2025-12-02T00:00:00Z,142416
40844,ENGINEEREX,ocds-9t57fa-142416,ocds-9t57fa-142416-2025-12-02T00:00:00Z,142416
35530,ALTRON TMT,ocds-9t57fa-142423,ocds-9t57fa-142423-2025-12-02T00:00:00Z,142423
28104,MAAA0146266 - (Algmed Trust),ocds-9t57fa-142440,ocds-9t57fa-142440-2025-12-02T00:00:00Z,142440
45450,CNR STONE TRADING 335,ocds-9t57fa-142990,ocds-9t57fa-142990-2025-12-09T00:00:00Z,142990
45483,SAKELETHU TRADING 29,ocds-9t57fa-142990,ocds-9t57fa-142990-2025-12-09T00:00:00Z,142990
67968,SPECTRO ANALYTICAL INSTRUMENTS,ocds-9t57fa-143001,ocds-9t57fa-143001-2025-12-09T00:00:00Z,143001
30399,SIBHIDLA CONSULTING ENGINEERING SERVICES,ocds-9t57fa-143021,ocds-9t57fa-143021-2024-04-08T00:00:00Z,143021
30250,KAYE AND KAYE ARCHITECTURAL CONSULTANTS,ocds-9t57fa-143058,ocds-9t57fa-143058-2024-06-25T00:00:00Z,143058
30925,K2020260282 (SOUTH AFRICA),ocds-9t57fa-143467,ocds-9t57fa-143467-2024-07-01T00:00:00Z,143467
35944,PHENDUKA SNG,ocds-9t57fa-143653,ocds-9t57fa-143653-2025-12-15T00:00:00Z,143653
35950,ENZESIHLE PROJECTS,ocds-9t57fa-143653,ocds-9t57fa-143653-2025-12-15T00:00:00Z,143653
41196,SIMPLY IT AND NEXTGEN TECHNOLOGY,ocds-9t57fa-143669,ocds-9t57fa-143669-2025-12-15T00:00:00Z,143669
47602,AFRICAN PROFICIENT SOFTWARE,ocds-9t57fa-143885,ocds-9t57fa-143885-2026-01-05T00:00:00Z,143885
29511,DENGA,ocds-9t57fa-143899,ocds-9t57fa-143899-2026-01-06T00:00:00Z,143899
41707,QOTHAPHANSI CIVIL CONSTRUCTION AND PROJECTS,ocds-9t57fa-144028,ocds-9t57fa-144028-2026-01-13T00:00:00Z,144028
28469,MAMPUDI HOLDINGS,ocds-9t57fa-144045,ocds-9t57fa-144045-2026-01-13T00:00:00Z,144045
62340,MABONE ELECTRIC,ocds-9t57fa-144609,ocds-9t57fa-144609-2026-01-20T00:00:00Z,144609
62343,YABA-DICHABA CONSTRUCTION AND PROJECTS,ocds-9t57fa-144609,ocds-9t57fa-144609-2026-01-20T00:00:00Z,144609
62370,RISING CONE,ocds-9t57fa-144609,ocds-9t57fa-144609-2026-01-20T00:00:00Z,144609
62342,LEGEGERU INDUSTRIES,ocds-9t57fa-144609,ocds-9t57fa-144609-2026-01-20T00:00:00Z,144609
62378,DIRABOTLE PROJECTS,ocds-9t57fa-144609,ocds-9t57fa-144609-2026-01-20T00:00:00Z,144609
62350,TSHABALALA MULTI-SERVICE WORKSHOP,ocds-9t57fa-144609,ocds-9t57fa-144609-2026-01-20T00:00:00Z,144609
62386,ISIVUVU TECHNICAL SOLUTIONS,ocds-9t57fa-144609,ocds-9t57fa-144609-2026-01-20T00:00:00Z,144609
32461,HEALTH ADVANCE INSTITUTE,ocds-9t57fa-144893,ocds-9t57fa-144893-2025-12-15T00:00:00Z,144893
